"","responseid","respid","status","province","cropland_owned","hayland_owned","pastland_owned","cropland_rented","hayland_rented","pastland_rented","totalacres","canola","barley","rye","spring_wheat","beans","peas","flaxseed","lentil","soybeans","corn","oats","sunflower","others","auto_guidance","gps","variable_rate","drones","soil_test","slow_release_fert","rentland_next5yrs","buyland_next5yrs","bothrentbuy_next5yrs","notrentbuy_next5yrs","num_permanent_wl","num_seasonal_wl","own_eqdwl","no_rent_eqdwl","no_own_rent_eqdwl","own_scrapper","own_trackhoe","own_ditch_machine","own_tile_plow","two_out_ten","four_out_ten","six_out_ten","eight_out_ten","ten_out_ten","dont_farm_seasonal_wl","twenty_five_abav","ten_abav","about_average","ten_belav","twenty_five_belav","converted_bush","converted_bush","converted_wetland","converted_nativegrassland","childrenlikely_takeover","nolandwithwetlandconfchoice","nointerestedrentmoreland","rentalpricestoohigh","overalllandquanotattractive","perc_wl_potent_convert","num_wl_convert","num_wlacres_convert","draincost_peracre","rate_increasedeff","rate_landquality","rate_draincost","rate_effonwaterqual","rate_effonnearbyflooding","rate_effsurrlandacc","rate_delayedplanting","rate_weedcontrol","rate_wildlifehabitat","conserwl_mandatorypartsustainagcert","haveenvfarmplan","partbmp","waterqual_veryimport","waterqual_slightlyimport","waterqual_notimport","waterqual_noopinion","floodcont_veryimport","floodcont_slightlyimport","floodcont_notimport","floodcont_noopinion","erosioncont_veryimport","erosioncont_slightlyimport","erosioncont_notimport","erosioncont_noopinion","wildlifehab_veryimport","wildlifehab_slightlyimport","wildlifehab_notimport","wildlifehab_noopinion","numwl_decreasedalot","numwl_slightdecreased","numwl_nochange","numwl_slightincrease","numwl_increasedalot","waterquality_decreasedalot","waterquality_slightdecreased","waterquality_nochange","waterquality_slightincrease","waterquality_increasedalot","conservationpayment_leasteffective","conservationpayment_mosteffective","techassistance_leasteffective","techassistance_mosteffective","extensionprog_leasteffective","extensionprog_mosteffective","conservationeasement_leasteffective","conservationeasement_mosteffective","sustainabilitycert_leasteffective","sustainabilitycert_mosteffective","regulation_leasteffective","regulation_mosteffective","chem_dealer_cropinfo","seeddealer_cropinfo","regagextspecialist_cropinfo","privcropconsultant_cropinfo","univsext_cropinfo","commoditygrps_cropinfo","chem_dealer_conserinfo","seeddealer_conserinfo","regagextspecialist_conserinfo","privcropconsultant_conserinfo","univsext_conserinfo","commoditygrps_conserinfo","sole_proprietorship","partnership","familycorporation","nonfam_corporation","zero_tllage_in2019","continuouscropping_in2019","plowgreencrops_in2019","hvewintercrops_in2019","rotationalgrazing_in2019","infield_wintergrazing_in2019","shelterbelts_in2019","sex","age_18_24","age_25_34","age_35_44","age_45_54","age_55_64","age_65_74","age_75more","age_noresponse","no_schooling","highschool","some_posysecondary","vocationa_diploma","university_degree","donot_know","prop_hhincome_farming","years_farmoperatedfarm","have_children","childrenlikely_takeover"
"256",346,12220,"complete","AB",9200,350,1600,580,0,0,12210,25,20,0,25,0,20,0,0,0,0,10,0,0,1,0,0,0,1,1,0,0,0,1,15,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"6","160","2000.00",5,5,3,5,5,4,5,5,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,60,40,1,1
"257",347,11973,"complete","AB",2000,0,100,2000,0,0,4200,25,0,0,50,0,25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,"1","2","200.00",4,4,3,2,3,3,4,2,3,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,80,60,1,0
"258",348,8515,"complete","SK",2400,0,0,400,0,0,2800,40,0,0,50,0,0,10,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,13,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"2","30","100.00",4,5,5,4,5,3,4,2,4,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,100,118,1,1
"259",349,3699,"complete","AB",375,0,35,1040,0,160,1630,27,23,0,35,0,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"#NULL!","#NULL!","#NULL!",5,4,5,4,3,4,4,5,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,100,100,1,1
"260",350,494,"complete","MB",2200,0,0,555,0,0,2755,0,20,10,0,10,0,0,0,20,30,0,10,0,1,1,0,1,1,1,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"2","5","500.00",4,5,3,2,3,5,4,4,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,100,40,1,1
"261",351,6192,"complete","SK",3600,50,240,0,0,0,3930,40,25,0,15,0,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,"100","5","0.00",5,4,4,5,3,1,1,5,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,100,47,1,1
"262",352,4379,"complete","MB",565,0,0,1685,0,0,2250,25,14,0,20,14,0,0,0,0,2,0,25,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"#NULL!","#NULL!","#NULL!",4,4,4,3,3,4,3,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,90,21,1,1
"263",353,5194,"complete","SK",1800,0,0,3200,0,0,5600,30,0,0,3,0,0,20,20,0,0,0,0,27,1,1,1,0,1,1,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","600","50.00",4,5,4,4,4,4,4,5,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,40,100,0,0
"264",354,10406,"complete","MB",990,270,1770,280,220,480,4160,50,15,0,20,0,0,0,0,0,15,0,0,0,1,0,0,0,1,1,0,0,0,1,16,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"#NULL!","#NULL!","#NULL!",4,5,3,4,4,2,3,2,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,100,53,1,1
"265",355,6619,"complete","SK",1700,160,40,4800,0,0,6810,30,0,0,40,0,0,0,30,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,10,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","2","1000.00",4,3,3,4,4,3,2,3,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100,20,1,0
"266",356,11917,"complete","MB",90,250,120,0,60,40,810,50,5,0,25,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"1","5","100.00",3,4,4,4,2,3,2,2,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,50,40,1,0
"267",357,2516,"complete","SK",1500,0,0,3000,0,0,4500,40,10,0,30,0,15,0,0,0,0,5,0,0,1,1,1,0,1,0,0,0,1,0,5,30,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"10","80","200.00",4,3,4,1,2,3,4,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100,94,1,0
"268",358,355,"complete","SK",10000,0,0,4000,0,0,14000,40,0,0,40,0,10,0,10,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,20,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,"10","150","1000.00",5,5,1,1,1,5,5,5,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,100,70,0,0
"269",359,11175,"complete","SK",4200,500,300,1800,0,3000,10300,25,10,0,20,0,15,15,0,0,0,15,0,0,1,1,1,0,1,0,0,1,0,0,20,50,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,"100","300","300.00",4,5,3,4,4,3,3,2,3,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,80,50,1,1
"270",360,8117,"complete","MB",6000,0,160,6000,0,0,12160,50,0,0,35,0,0,0,0,0,0,15,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"#NULL!","#NULL!","#NULL!",4,4,3,4,4,3,3,3,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,70,35,1,1
"271",361,1288,"complete","SK",2000,0,0,0,0,0,2400,36,0,0,36,0,6,14,0,8,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,2,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"1","1","1000.00",5,4,3,3,2,3,3,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,100,116,1,1
"272",363,5501,"complete","MB",1500,0,0,380,0,0,1880,60,0,0,40,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"#NULL!","#NULL!","#NULL!",1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,99,60,1,1
"273",365,8152,"complete","AB",480,0,0,480,0,0,960,30,70,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"#NULL!","#NULL!","#NULL!",2,2,2,3,4,2,3,2,3,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,30,22,1,1
"274",366,2406,"complete","SK",8000,0,0,2500,0,0,10800,50,0,0,25,0,0,0,0,0,0,25,0,0,1,1,1,0,1,0,0,0,1,0,2,4,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,"4","30","800.00",4,3,3,3,3,4,3,3,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,100,50,1,1
"275",369,1671,"complete","MB",2500,160,100,700,200,320,4980,50,15,0,30,0,0,0,0,0,0,5,0,0,1,0,1,0,0,0,0,1,0,0,700,300,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"10","1000","0.00",5,5,5,2,3,1,3,4,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100,70,1,1
"276",371,1262,"complete","AB",2100,0,5500,0,0,150,7850,30,30,0,30,0,10,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"#NULL!","#NULL!","#NULL!",4,4,4,4,4,4,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,75,60,1,1
"277",374,5818,"complete","SK",4000,460,440,100,0,0,5200,25,0,0,0,0,0,25,25,0,0,0,0,25,1,1,1,0,1,1,0,1,0,0,10,35,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"10","60","150.00",4,3,2,1,4,4,4,3,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,100,140,1,0
"278",376,2338,"complete","SK",1000,120,0,365,105,0,1630,40,0,0,0,0,25,0,0,0,0,35,0,0,1,0,0,1,1,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"4","80","1000.00",4,4,5,1,1,4,4,4,3,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,50,75,1,0
"279",377,598,"complete","MB",8500,1,1,200,0,0,8752,25,15,0,0,0,0,0,0,15,25,20,0,0,1,1,1,0,1,0,0,0,1,0,3,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,"2","30","5.00",4,4,3,3,3,4,3,3,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,50,20,1,1
"280",378,9498,"complete","SK",640,0,0,3200,0,0,3840,20,0,0,0,0,0,0,35,0,0,0,0,45,1,0,0,0,0,0,0,0,0,1,1,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"#NULL!","#NULL!","#NULL!",3,4,3,1,1,1,4,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100,90,1,0
"281",379,12502,"complete","MB",2000,200,0,1000,0,0,3800,20,25,0,20,0,0,0,0,15,10,10,0,0,1,1,1,0,1,1,0,0,1,0,3,3,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,"1","20","20.00",3,4,4,2,4,4,3,4,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,100,10,0,0
"282",381,7127,"complete","MB",1740,0,0,360,0,0,2300,25,0,0,35,0,0,0,0,40,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,100,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"1","100","1000.00",3,5,4,3,3,4,3,4,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,95,100,1,1
"283",383,7533,"complete","MB",115,0,0,170,0,0,290,0,0,0,0,40,0,0,0,0,60,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"#NULL!","#NULL!","#NULL!",1,5,1,5,5,5,5,5,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,40,10,1,1
"284",384,2345,"complete","MB",2000,0,0,1900,0,0,3900,30,0,0,40,0,0,0,0,30,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"#NULL!","#NULL!","#NULL!",4,4,4,3,2,3,4,3,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,75,42,1,0
"285",385,8106,"complete","SK",150,0,0,1800,320,0,2290,30,10,0,40,10,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,10,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"5","10","20.00",4,4,3,1,4,4,4,4,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,100,40,1,0
"286",386,506,"complete","SK",1000,0,0,600,0,0,1600,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"#NULL!","#NULL!","#NULL!",2,4,2,2,3,2,3,3,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,100,80,1,0
"287",387,2443,"complete","AB",320,0,120,480,0,0,1000,40,0,0,60,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,120,40,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"50","50","50.00",2,2,3,3,2,1,3,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,100,40,1,1
"288",388,586,"complete","SK",700,20,0,350,80,0,1200,40,0,0,36,0,12,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"2","40","200.00",3,5,4,3,3,3,3,3,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,40,45,1,0
"289",389,5121,"complete","SK",2200,0,0,0,0,0,2250,40,0,0,40,0,0,0,0,0,0,20,0,0,1,0,0,0,1,0,0,1,0,0,15,25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"3","10","150.00",3,3,4,4,3,4,2,3,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,100,95,1,1
"290",390,12273,"complete","SK",7000,600,5000,2500,0,1600,17300,20,10,0,10,0,30,0,30,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,60,40,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"25","30","20.00",5,4,5,4,3,4,4,4,4,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,65,50,1,1
"291",391,4120,"complete","MB",4800,0,0,3000,0,0,7800,40,5,0,40,0,0,5,0,10,0,0,0,0,1,1,1,0,1,0,0,1,0,0,20,50,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,"20","30","50.00",5,4,2,2,4,4,4,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,60,8,1,0
"292",392,5547,"complete","SK",0,103,160,286,0,0,1066,38,13,0,35,0,7,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0,1,0,220,110,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,"10","150","500.00",5,4,4,3,3,3,4,4,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,85,44,0,0
